Pubchem_ID,taste_cluster,MolecularWeight,ConnectivitySMILES,XLogP,TPSA,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,AtomStereoCount,BondStereoCount,Volume3D,EffectiveRotorCount3D
6548,1,158.28,CCC(C)(CCCC(C)C)O,3.3,20.2,99.0,0.0,1.0,1.0,5.0,11.0,1.0,0.0,143.5,5.0
5281,5,284.5,CCCCCCCCCCCCCCCCCC(=O)O,7.4,37.3,202.0,0.0,1.0,2.0,16.0,20.0,0.0,0.0,,
7294,0,86.09,COC(=O)C=C,0.8,26.3,65.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,71.7,2.0
994,0,165.19,C1=CC=C(C=C1)CC(C(=O)O)N,-1.5,63.3,153.0,0.0,2.0,3.0,3.0,12.0,1.0,0.0,131.9,3.0
527428,1,152.23,CC1=CCC(CC1)(C(=C)C)O,2.1,20.2,203.0,0.0,1.0,1.0,1.0,11.0,1.0,0.0,130.0,1.8
7407,0,118.18,CC(=C)C1=CC=CC=C1,3.5,0.0,96.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,103.5,1.0
125,7,124.14,C1=CC(=CC=C1CO)O,0.2,40.5,75.0,0.0,2.0,2.0,1.0,9.0,0.0,0.0,100.4,1.0
61455,1,186.29,CCCCCCOC(=O)CC(C)C,3.7,26.3,130.0,0.0,0.0,2.0,8.0,13.0,0.0,0.0,163.3,8.0
96461,7,154.16,CC1COC(O1)C2=CC=CO2,0.9,31.6,137.0,0.0,0.0,3.0,1.0,11.0,2.0,0.0,120.1,2.0
-532443835007,6,,,,,,,,,,,,,,
21813,6,186.29,CCC(C)CCCCCCC(=O)O,4.4,37.3,132.0,0.0,1.0,2.0,8.0,13.0,1.0,0.0,163.5,8.0
1549025,7,196.29,CC(=CCCC(=CCOC(=O)C)C)C,3.5,26.3,233.0,0.0,0.0,2.0,6.0,14.0,0.0,1.0,172.9,6.0
81221,0,136.19,CC1=CC(=C(C=C1)OC)C,3.1,9.2,101.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,117.8,1.0
444972,5,116.07,C(=CC(=O)O)C(=O)O,-0.3,74.6,119.0,0.0,2.0,4.0,2.0,8.0,0.0,1.0,84.1,2.0
5366844,4,170.25,CCCCCC=CCC(=O)OC,3.2,26.3,139.0,0.0,0.0,2.0,7.0,12.0,0.0,1.0,149.7,7.0
7344,0,118.13,CCOC(=O)C(C)O,0.2,46.5,79.0,0.0,1.0,3.0,3.0,8.0,1.0,0.0,94.3,3.0
61124,7,166.26,CC1=C(C(CCC1)(C)C)CC=O,2.2,17.1,211.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,142.8,2.8
11463,1,136.23,CC1=CCC(=C(C)C)CC1,2.8,0.0,178.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,122.4,0.6
101977,0,156.26,CC(CCC=C(C)C)CCO,3.2,20.2,112.0,0.0,1.0,1.0,5.0,11.0,1.0,0.0,142.1,5.0
95644,2,138.21,CC1CC=C(CC1C=O)C,1.6,17.1,158.0,0.0,0.0,1.0,1.0,10.0,2.0,0.0,118.5,1.8
12580,0,136.19,CCCC1=CC=C(C=C1)O,3.2,20.2,82.0,0.0,1.0,1.0,2.0,10.0,0.0,0.0,117.9,2.0
8892,6,116.16,CCCCCC(=O)O,1.9,37.3,68.0,0.0,1.0,2.0,4.0,8.0,0.0,0.0,99.3,4.0
62469,4,206.28,CCC(CC1=CC=CC=C1)C(=O)OCC,3.3,26.3,183.0,0.0,0.0,2.0,6.0,15.0,1.0,0.0,175.2,6.0
8159,3,158.24,CCCCCCCOC(=O)C,2.9,26.3,99.0,0.0,0.0,2.0,7.0,11.0,0.0,0.0,138.6,7.0
3032853,0,206.37,CC1CCC(C2C1C=CC(C2)C)C(C)C,5.5,0.0,238.0,0.0,0.0,0.0,1.0,15.0,5.0,0.0,180.0,2.2
93869,0,156.22,CCCCCC1CC1C(=O)O,2.8,37.3,142.0,0.0,1.0,2.0,5.0,11.0,2.0,0.0,133.1,5.6
17816,3,142.20,CC(C)CC(=O)OCC=C,2.0,26.3,116.0,0.0,0.0,2.0,5.0,10.0,0.0,0.0,122.7,5.0
11262,3,100.16,CCC(C)C(=O)C,1.3,17.1,66.0,0.0,0.0,1.0,2.0,7.0,1.0,0.0,90.4,2.0
5315941,1,250.4,C1CCCC=CCCCCCCCC(=O)CCC1,6.1,17.1,208.0,0.0,0.0,1.0,0.0,18.0,0.0,1.0,222.5,2.8
7019646,0,114.14,CC(CC=C)C(=O)O,1.4,37.3,96.0,0.0,1.0,2.0,3.0,8.0,1.0,0.0,96.3,3.0
112635,0,244.33,CCCCCCC(CCOC(=O)C)OC(=O)C,3.3,52.6,225.0,0.0,0.0,4.0,11.0,17.0,1.0,0.0,203.6,11.0
94206,5,131.17,CCC(C)C(C(=O)O)N,-1.7,63.3,103.0,0.0,2.0,3.0,3.0,9.0,2.0,0.0,106.1,3.0
7342,7,116.16,CCOC(=O)C(C)C,1.5,26.3,76.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,99.2,3.0
7976,2,94.11,CC1=NC=CN=C1,0.2,25.8,54.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,77.6,0.0
69092,7,180.20,CCCOC(=O)C1=CC=CC=C1O,3.8,46.5,168.0,0.0,1.0,3.0,4.0,13.0,0.0,0.0,144.7,4.0
5355853,7,210.31,CCC(=O)OCC=C(C)CCC=C(C)C,3.9,26.3,245.0,0.0,0.0,2.0,7.0,15.0,0.0,1.0,185.3,7.0
77366,3,172.22,CC(C)COC(=O)CCC(=O)C,1.0,43.4,161.0,0.0,0.0,3.0,6.0,12.0,0.0,0.0,144.1,6.0
95425,3,186.29,CCCCC(CC)COC(=O)CC,3.7,26.3,132.0,0.0,0.0,2.0,8.0,13.0,1.0,0.0,163.3,8.0
81834,4,184.27,CCCCCCCC=CC(=O)OC,4.1,26.3,150.0,0.0,0.0,2.0,8.0,13.0,0.0,1.0,162.9,8.0
61177,4,130.18,CCCCCCOC=O,2.5,26.3,61.0,0.0,0.0,2.0,6.0,9.0,0.0,0.0,112.8,6.0
15448,3,172.31,CCCCCCCCCC(C)O,4.5,20.2,81.0,0.0,1.0,1.0,8.0,12.0,1.0,0.0,158.0,8.0
89463,4,188.22,CCCC(CC(=O)OC)OC(=O)C,1.3,52.6,176.0,0.0,0.0,4.0,7.0,13.0,1.0,0.0,151.4,7.0
61417,7,194.23,CCC(=O)OCC1=CC=C(C=C1)OC,2.7,35.5,171.0,0.0,0.0,3.0,5.0,14.0,0.0,0.0,158.7,5.0
61446,3,234.33,CC(C)C(=O)OC(C)(C)CCC1=CC=CC=C1,4.1,26.3,237.0,0.0,0.0,2.0,6.0,17.0,0.0,0.0,198.3,6.0
73689,0,152.19,COCC1=CC=C(C=C1)OC,1.6,18.5,95.0,0.0,0.0,2.0,3.0,11.0,0.0,0.0,127.2,3.0
101,1,122.12,C1=CC(=CC(=C1)O)C=O,1.4,37.3,101.0,0.0,1.0,2.0,1.0,9.0,0.0,0.0,98.2,1.0
196,5,146.14,C(CCC(=O)O)CC(=O)O,0.1,74.6,114.0,0.0,2.0,4.0,5.0,10.0,0.0,0.0,113.1,5.0
8362,5,262.34,CC1CC(CC(C1)(C)C)OC(=O)C2=CC=CC=C2O,5.0,46.5,324.0,0.0,1.0,3.0,3.0,19.0,2.0,0.0,211.1,4.2
12388,0,184.36,CCCCCCCCCCCCC,6.6,0.0,66.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,176.4,10.0
10742,0,198.17,COC1=CC(=CC(=C1O)OC)C(=O)O,1.0,76.0,191.0,0.0,2.0,5.0,3.0,14.0,0.0,0.0,147.7,3.0
95594,4,162.23,CC1=CC=C(C=C1)CC(C)C=O,2.6,17.1,134.0,0.0,0.0,1.0,3.0,12.0,1.0,0.0,141.6,3.0
7658,4,192.25,CCCC(=O)OCCC1=CC=CC=C1,3.1,26.3,160.0,0.0,0.0,2.0,6.0,14.0,0.0,0.0,162.6,6.0
19876973,2,128.17,CCCCC1C(O1)C=O,1.3,29.6,101.0,0.0,0.0,2.0,4.0,9.0,2.0,0.0,109.5,4.6
61334,3,170.16,CC1C(=O)C(=C(O1)C)OC(=O)C,0.8,52.6,264.0,0.0,0.0,4.0,2.0,12.0,1.0,0.0,129.2,2.4
13549,3,202.25,CCCOC(=O)CCC(=O)OCCC,2.2,52.6,157.0,0.0,0.0,4.0,9.0,14.0,0.0,0.0,165.7,9.0
5463228,2,178.23,COC(C=CC1=CC=CC=C1)OC,2.2,18.5,144.0,0.0,0.0,2.0,4.0,13.0,0.0,1.0,150.6,4.0
5282711,4,128.17,CCC=CCCC(=O)O,1.5,37.3,105.0,0.0,1.0,2.0,4.0,9.0,0.0,1.0,110.0,4.0
5369061,3,126.20,CCCC=CC(=O)CC,2.2,17.1,103.0,0.0,0.0,1.0,4.0,9.0,0.0,1.0,115.1,4.0
102515,3,114.19,CCCCC(C)C=O,2.2,17.1,59.0,0.0,0.0,1.0,4.0,8.0,1.0,0.0,103.5,4.0
5282822,6,278.4,CCC=CCC=CCC=CCCCCCCCC(=O)O,5.9,37.3,301.0,0.0,1.0,2.0,13.0,20.0,0.0,3.0,248.7,13.0
5365850,3,238.37,CCCCC(=O)OCC=C(C)CCC=C(C)C,4.8,26.3,271.0,0.0,0.0,2.0,9.0,17.0,0.0,1.0,210.8,9.0
61431,2,174.28,CCCCCCCC(OC)OC,3.5,18.5,79.0,0.0,0.0,2.0,8.0,12.0,0.0,0.0,153.4,8.0
5367848,4,194.31,CCCCCC=CCC1CCCC1=O,3.8,17.1,193.0,0.0,0.0,1.0,6.0,14.0,1.0,1.0,173.5,6.8
522284,0,136.15,CC(=O)CC1=NC=CN=C1,-0.6,42.9,125.0,0.0,0.0,3.0,2.0,10.0,0.0,0.0,110.2,2.0
6631,3,198.30,CC1CCC(CC1)C(C)(C)OC(=O)C,3.4,26.3,200.0,0.0,0.0,2.0,3.0,14.0,0.0,0.0,163.7,4.2
181106,0,140.22,CCCCCCC(=O)C=C,3.0,17.1,105.0,0.0,0.0,1.0,6.0,10.0,0.0,0.0,128.0,6.0
7910,2,102.17,CC(C)CC(C)O,1.7,20.2,41.0,0.0,1.0,1.0,2.0,7.0,1.0,0.0,91.9,2.0
6937,0,164.24,CC1=CC(=C(C=C1)C(C)(C)C)O,3.6,20.2,146.0,0.0,1.0,1.0,1.0,12.0,0.0,0.0,140.8,1.0
73772,3,184.27,CCCCC(=O)OC1CCCCC1,3.3,26.3,148.0,0.0,0.0,2.0,5.0,13.0,0.0,0.0,154.6,6.2
61586,1,182.22,CCOCC1=CC(=C(C=C1)O)OC,0.9,38.7,138.0,0.0,1.0,3.0,4.0,13.0,0.0,0.0,147.6,4.0
16899,6,152.23,CCCCCC=CC=CC=O,3.2,17.1,134.0,0.0,0.0,1.0,6.0,11.0,0.0,2.0,139.4,6.0
21057,4,114.19,CCCCC(C=C)O,2.0,20.2,59.0,0.0,1.0,1.0,4.0,8.0,1.0,0.0,104.0,4.0
5283329,4,124.18,CCCC=CC=CC=O,2.2,17.1,112.0,0.0,0.0,1.0,4.0,9.0,0.0,2.0,113.6,4.0
5367698,1,218.29,CCC=CCCOC(=O)CC1=CC=CC=C1,3.7,26.3,215.0,0.0,0.0,2.0,7.0,16.0,0.0,1.0,186.4,7.0
7059,1,143.18,CC1=CC2=C(C=C1)N=CC=C2,2.6,12.9,133.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,120.3,0.0
6501,7,206.24,CCOC(=O)C1C(O1)(C)C2=CC=CC=C2,1.9,38.8,245.0,0.0,0.0,3.0,4.0,15.0,2.0,0.0,166.6,4.6
7092,0,160.17,CC1=CC2=C(C=C1)OC(=O)C=C2,1.8,26.3,220.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,129.0,0.0
14350,0,220.35,CC1(CC2C1CCC3(C(O3)CCC2=C)C)C,3.6,12.5,330.0,0.0,0.0,1.0,0.0,16.0,4.0,0.0,186.0,1.4
8908,7,144.21,CCCCCCOC(=O)C,2.4,26.3,89.0,0.0,0.0,2.0,6.0,10.0,0.0,0.0,125.7,6.0
8468,5,168.15,COC1=C(C=CC(=C1)C(=O)O)O,1.4,66.8,168.0,0.0,2.0,4.0,2.0,12.0,0.0,0.0,126.8,2.0
346286,2,150.17,CC(C1=CC=CC=C1)OC=O,2.0,26.3,117.0,0.0,0.0,2.0,3.0,11.0,1.0,0.0,122.4,3.0
61278,3,86.09,C=CCOC=O,0.8,26.3,49.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,72.0,3.0
76326,3,144.21,CCC(CC)C(=O)OCC,2.2,26.3,95.0,0.0,0.0,2.0,5.0,10.0,0.0,0.0,124.8,5.0
-589819164142,0,,,,,,,,,,,,,,
3023392,4,198.30,CCC=CCCOC(=O)C(CC)CC,3.6,26.3,169.0,0.0,0.0,2.0,8.0,14.0,0.0,1.0,174.3,8.0
251209,7,198.30,CCCOC(=O)CCC1CCCCC1,4.0,26.3,160.0,0.0,0.0,2.0,6.0,14.0,0.0,0.0,168.1,7.2
10873,3,136.19,CCOCC1=CC=CC=C1,2.3,9.2,74.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,119.0,3.0
149252478,3,172.22,CCCCCC1C(=O)OCCO1,2.1,35.5,145.0,0.0,0.0,3.0,4.0,12.0,1.0,0.0,138.7,5.0
7298,0,86.13,C1CCC(C1)O,0.8,20.2,37.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,74.1,1.0
3782139,0,152.23,CCCC1CC(=CC(=O)C1)C,2.3,17.1,179.0,0.0,0.0,1.0,2.0,11.0,1.0,0.0,132.2,2.6
6437467,3,250.38,CC1=CCCC(C1C=C(C)C(C)OC(=O)C)(C)C,4.2,26.3,375.0,0.0,0.0,2.0,4.0,18.0,2.0,1.0,211.8,4.8
61527,1,138.16,CC1=CC(=C(O1)C)C(=O)C,1.5,30.2,142.0,0.0,0.0,2.0,1.0,10.0,0.0,0.0,114.3,1.0
529300,4,216.27,CCCCCC(CC(=O)OC)OC(=O)C,2.3,52.6,201.0,0.0,0.0,4.0,9.0,15.0,1.0,0.0,177.2,9.0
86851,3,160.21,CC(C)CCOC(=O)C(C)O,1.6,46.5,121.0,0.0,1.0,3.0,5.0,11.0,1.0,0.0,132.2,5.0
5362792,4,142.24,CCC=CCCCCCO,2.6,20.2,76.0,0.0,1.0,1.0,6.0,10.0,0.0,1.0,129.5,6.0
5353011,0,258.35,CC(=CCCC(=CCOC(=O)C1=CC=CC=C1)C)C,5.1,26.3,329.0,0.0,0.0,2.0,7.0,19.0,0.0,1.0,222.6,7.0
15619,3,118.17,CC(C)C(OC)OC,1.4,18.5,48.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,100.8,3.0
109257,4,184.27,CC1COC(O1)(C)CCC=C(C)C,2.8,18.5,194.0,0.0,0.0,2.0,3.0,13.0,2.0,0.0,156.8,4.0
89886495,3,228.24,C1=COC(=C1)CC2=C(OC=C2)CC3=CC=CO3,3.1,39.4,244.0,0.0,0.0,3.0,4.0,17.0,0.0,0.0,183.9,4.0
17008,3,130.18,CC(C)CCC(=O)OC,2.1,26.3,86.0,0.0,0.0,2.0,4.0,9.0,0.0,0.0,112.0,4.0
9862,2,126.20,CC(=CCCC(=O)C)C,1.9,17.1,119.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,114.9,3.0
23572848,0,148.20,CC1CC(C2=NC=CN=C12)C,1.2,25.8,130.0,0.0,0.0,2.0,0.0,11.0,2.0,0.0,121.4,0.6
243675,7,208.25,CCCC(=O)OCC1=CC=C(C=C1)OC,3.0,35.5,183.0,0.0,0.0,3.0,6.0,15.0,0.0,0.0,171.6,6.0
13694693,6,142.20,CCCCCC1C(O1)C=O,1.8,29.6,112.0,0.0,0.0,2.0,5.0,10.0,2.0,0.0,122.4,5.6
6365957,1,184.23,CCC=CCCOC(=O)CC(=O)C,1.6,43.4,194.0,0.0,0.0,3.0,7.0,13.0,0.0,1.0,154.9,7.0
61418,3,238.37,CCCCC(=O)OC1CC2CCC1(C2(C)C)C,4.7,26.3,308.0,0.0,0.0,2.0,5.0,17.0,3.0,0.0,201.3,6.0
12180,3,102.13,CCCC(=O)OC,1.3,26.3,59.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,86.8,3.0
7770,7,130.18,CCCC(=O)OCCC,1.8,26.3,79.0,0.0,0.0,2.0,5.0,9.0,0.0,0.0,112.4,5.0
121739,3,214.34,CCCCCCCCCC(=O)OCCC,5.1,26.3,143.0,0.0,0.0,2.0,11.0,15.0,0.0,0.0,190.3,11.0
68148,0,134.17,C=CCC1=CC=C(C=C1)O,2.9,20.2,101.0,0.0,1.0,1.0,2.0,10.0,0.0,0.0,116.0,2.0
24473,0,152.23,CC1CCC(CC1=O)C(=C)C,2.7,17.1,181.0,0.0,0.0,1.0,1.0,11.0,2.0,0.0,132.0,2.0
7354,7,142.20,CCCCOC(=O)C(=C)C,2.9,26.3,127.0,0.0,0.0,2.0,5.0,10.0,0.0,0.0,122.7,5.0
454,3,128.21,CCCCCCCC=O,2.7,17.1,59.0,0.0,0.0,1.0,6.0,9.0,0.0,0.0,117.3,6.0
15595,0,184.32,C1CCCCCC(CCCCC1)O,3.8,20.2,99.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,162.5,2.4
263,0,74.12,CCCCO,0.9,20.2,13.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,67.4,2.0
3085213,3,248.32,CC(C)CC(=O)OC1=C(C=C(C=C1)CC=C)OC,3.6,35.5,273.0,0.0,0.0,3.0,7.0,18.0,0.0,0.0,205.5,7.0
82613,0,192.25,CCCCC(=O)OC1=CC=C(C=C1)C,3.5,26.3,169.0,0.0,0.0,2.0,5.0,14.0,0.0,0.0,161.8,5.0
108518,4,186.29,CCCCCCC(CC)OC(=O)C,4.0,26.3,132.0,0.0,0.0,2.0,8.0,13.0,1.0,0.0,162.7,8.0
19602,4,138.21,CCCCCC1=CC=CO1,3.7,13.1,80.0,0.0,0.0,1.0,4.0,10.0,0.0,0.0,122.0,4.0
162626,1,208.25,CCC(C)COC(=O)C1=CC=CC=C1O,4.3,46.5,203.0,0.0,1.0,3.0,5.0,15.0,1.0,0.0,168.9,5.0
641298,1,162.18,COC1=CC=CC=C1C=CC=O,1.7,26.3,163.0,0.0,0.0,2.0,3.0,12.0,0.0,1.0,135.7,3.0
26630,7,140.22,CCCCCC=CC(=O)C,2.8,17.1,114.0,0.0,0.0,1.0,5.0,10.0,0.0,1.0,128.6,5.0
61517,4,192.25,CC(CCC1=CC=CC=C1)OC(=O)C,2.9,26.3,171.0,0.0,0.0,2.0,5.0,14.0,1.0,0.0,161.5,5.0
20590,1,152.23,CC1=CCC(C1(C)C)C(=O)C,1.9,17.1,211.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,133.1,1.6
519179,4,114.14,CCC=CC(=O)OC,1.4,26.3,94.0,0.0,0.0,2.0,3.0,8.0,0.0,1.0,97.8,3.0
611,5,147.13,C(CC(=O)O)C(C(=O)O)N,-3.7,101.0,145.0,0.0,3.0,5.0,4.0,10.0,1.0,0.0,108.5,4.0
-266093978319,3,,,,,,,,,,,,,,
7151,1,137.14,COC(=O)C1=CN=CC=C1,0.8,39.2,125.0,0.0,0.0,3.0,2.0,10.0,0.0,0.0,108.1,2.0
78245,3,182.26,CCCCCC=CC=CC(=O)OC,3.6,26.3,181.0,0.0,0.0,2.0,7.0,13.0,0.0,2.0,160.8,7.0
74904,1,166.22,CCOC1=CC=CC=C1OCC,2.4,18.5,100.0,0.0,0.0,2.0,4.0,12.0,0.0,0.0,139.3,4.0
5372353,7,219.28,CCC=CCCOC(=O)C1=CC=CC=C1N,4.0,52.3,238.0,0.0,1.0,3.0,6.0,16.0,0.0,1.0,181.4,6.0
5364517,2,114.19,CCCC=CCCO,1.9,20.2,57.0,0.0,1.0,1.0,4.0,8.0,0.0,1.0,103.7,4.0
169223,3,214.34,CCCCCCCCC(=O)OCC(C)C,5.0,26.3,153.0,0.0,0.0,2.0,10.0,15.0,0.0,0.0,189.9,10.0
15413,0,88.15,CC(C)(C)OC,0.9,9.2,33.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,79.1,1.0
459597,0,185.26,CCCCC1=NC2=CC=CC=C2C=C1,3.9,12.9,167.0,0.0,0.0,1.0,3.0,14.0,0.0,0.0,158.9,3.0
14511,0,110.15,CC1=CC(=O)CCC1,0.8,17.1,133.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,94.4,0.6
101588415,2,188.31,CCCCCOC(C)OCCCC,3.5,18.5,94.0,0.0,0.0,2.0,9.0,13.0,1.0,0.0,166.6,9.0
8369,7,126.11,CC1=C(C(=O)C=CO1)O,0.4,46.5,200.0,0.0,1.0,3.0,0.0,9.0,0.0,0.0,96.0,0.0
240122,1,264.4,CC1CCC(CC2=C1CCC2C)C(C)(C)OC(=O)C,3.6,26.3,392.0,0.0,0.0,2.0,3.0,19.0,3.0,0.0,219.0,4.6
7916,3,100.12,CC(=C)OC(=O)C,1.0,26.3,94.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,83.2,2.0
5282707,6,114.14,CCCC=CC(=O)O,1.6,37.3,94.0,0.0,1.0,2.0,3.0,8.0,0.0,1.0,97.1,3.0
7650,3,178.23,CCCC(=O)OCC1=CC=CC=C1,2.8,26.3,148.0,0.0,0.0,2.0,5.0,13.0,0.0,0.0,150.4,5.0
5366074,3,190.28,CC=CC(=O)C1=C(C=CCC1(C)C)C,3.2,17.1,327.0,0.0,0.0,1.0,2.0,14.0,0.0,1.0,164.9,2.4
129702099,7,192.21,CC1C(O1)(C2=CC=CC=C2)C(=O)OC,1.7,38.8,233.0,0.0,0.0,3.0,3.0,14.0,2.0,0.0,153.8,3.6
11509,0,100.16,CCCC(=O)CC,1.2,17.1,57.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,90.9,3.0
74008,7,182.22,CCCCCOC(=O)C1=CC=CO1,2.9,39.4,156.0,0.0,0.0,3.0,6.0,13.0,0.0,0.0,149.0,6.0
66600,0,168.19,CCC(=O)OC1=C(CCC1=O)C,0.9,43.4,250.0,0.0,0.0,3.0,3.0,12.0,0.0,0.0,136.0,3.4
61294,1,256.42,CCCCCCCCOC(=O)CCCCCCC,6.5,26.3,178.0,0.0,0.0,2.0,14.0,18.0,0.0,0.0,228.2,14.0
12578,0,162.23,CC(C)C1=CC=C(C=C1)C(=O)C,3.0,17.1,152.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,141.3,2.0
8174,1,158.28,CCCCCCCCCCO,4.6,20.2,61.0,0.0,1.0,1.0,8.0,11.0,0.0,0.0,145.3,8.0
529496,4,186.29,CCCCCC(C)OC(=O)CCC,3.7,26.3,132.0,0.0,0.0,2.0,8.0,13.0,1.0,0.0,162.6,8.0
5365847,2,182.30,CCOCC=C(C)CCC=C(C)C,3.8,9.2,174.0,0.0,0.0,1.0,6.0,13.0,0.0,1.0,166.8,6.0
5352845,6,184.32,CCCCCCCCCC=CCO,4.6,20.2,108.0,0.0,1.0,1.0,9.0,13.0,0.0,1.0,169.2,9.0
16872,4,172.26,CCCCCCOC(=O)C(C)C,3.5,26.3,119.0,0.0,0.0,2.0,7.0,12.0,0.0,0.0,151.3,7.0
21574,2,142.24,CC(CC=O)CC(C)(C)C,2.7,17.1,99.0,0.0,0.0,1.0,4.0,10.0,1.0,0.0,128.4,4.0
22757845,4,158.24,CCCCCC(CC)OC=O,3.4,26.3,91.0,0.0,0.0,2.0,7.0,11.0,1.0,0.0,137.8,7.0
26397,6,298.5,CCCCCCCCCCCCCCCCC(=O)OCC,8.4,26.3,214.0,0.0,0.0,2.0,17.0,21.0,0.0,0.0,,
13855,1,100.16,CC1CCC(O1)C,1.2,9.2,53.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,87.9,1.0
734154,0,178.18,COC1=CC=CC=C1C=CC(=O)O,1.8,46.5,198.0,0.0,1.0,3.0,3.0,13.0,0.0,1.0,143.1,3.0
29746,2,182.30,CC1CCCC2(C1(CCCC2)O)C,3.3,20.2,201.0,0.0,1.0,1.0,0.0,13.0,3.0,0.0,150.5,1.6
527143,7,152.23,CC1=CCC(CC1)C(=C)CO,2.1,20.2,179.0,0.0,1.0,1.0,2.0,11.0,1.0,0.0,131.7,2.8
5366038,3,170.25,CCCCCCOC(=O)C=CC,3.2,26.3,139.0,0.0,0.0,2.0,7.0,12.0,0.0,1.0,149.5,7.0
110977,6,212.33,CCCCCCCCC1CCCC(=O)O1,4.2,26.3,177.0,0.0,0.0,2.0,7.0,15.0,1.0,0.0,182.8,8.0
5365027,2,142.24,CCCCCCC=CCO,3.0,20.2,76.0,0.0,1.0,1.0,6.0,10.0,0.0,1.0,129.9,6.0
62445,3,172.26,CCC(C)COC(=O)CC(C)C,3.1,26.3,130.0,0.0,0.0,2.0,6.0,12.0,1.0,0.0,149.4,6.0
85224,0,136.19,CCCC1=NC=CN=C1C,1.6,25.8,93.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,115.2,2.0
110975,4,188.26,CCCCCC(CC(=O)OCC)O,2.1,46.5,134.0,0.0,1.0,3.0,8.0,13.0,1.0,0.0,159.1,8.0
71355598,3,154.25,CCCCC=CC(=O)C(C)C,3.3,17.1,134.0,0.0,0.0,1.0,5.0,11.0,0.0,1.0,140.5,5.0
61007,7,178.23,CC(=O)CCC1=CC=C(C=C1)OC,2.1,26.3,157.0,0.0,0.0,2.0,4.0,13.0,0.0,0.0,150.1,4.0
520395,0,124.14,CC1=CN=CC(=N1)OC,1.3,35.0,87.0,0.0,0.0,3.0,1.0,9.0,0.0,0.0,99.5,1.0
135,5,138.12,C1=CC(=CC=C1C(=O)O)O,1.6,57.5,125.0,0.0,2.0,3.0,1.0,10.0,0.0,0.0,106.2,1.0
25311,6,198.34,CCCCCCCCCCCCC=O,5.4,17.1,110.0,0.0,0.0,1.0,11.0,14.0,0.0,0.0,182.1,11.0
12506,3,144.17,CC(=O)OCC1CCCO1,0.5,35.5,122.0,0.0,0.0,3.0,3.0,10.0,1.0,0.0,114.9,4.0
3591866,0,252.39,C1CCCCC=CCCCCC(=O)OCCCC1,5.5,26.3,233.0,0.0,0.0,2.0,0.0,18.0,0.0,1.0,218.2,2.8
61875,3,154.25,CCCCCC=CCCC=O,3.1,17.1,105.0,0.0,0.0,1.0,7.0,11.0,0.0,1.0,141.3,7.0
7148,3,134.17,CCC(=O)C1=CC=CC=C1,2.2,17.1,112.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0,116.1,2.0
75140,2,182.22,COC1=CC=C(C=C1)C(OC)OC,1.5,27.7,126.0,0.0,0.0,3.0,4.0,13.0,0.0,0.0,147.0,4.0
6421281,0,192.30,CCCCCC=CCC=CC=CC=O,4.2,17.1,199.0,0.0,0.0,1.0,8.0,14.0,0.0,3.0,176.1,8.0
78405,1,121.18,CCCC1=CN=CC=C1,1.9,12.9,71.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,106.2,2.0
6434672,3,210.31,CCC(=CCCC(C)(C=C)OC(=O)C)C,3.7,26.3,253.0,0.0,0.0,2.0,7.0,15.0,1.0,1.0,181.6,7.0
13854,0,95.10,C1=CNC(=C1)C=O,0.6,32.9,72.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,77.2,1.0
530286,4,200.32,CCCCCCOC(=O)CCC(C)C,4.1,26.3,141.0,0.0,0.0,2.0,9.0,14.0,0.0,0.0,176.5,9.0
519756,3,164.20,CC(C)C(=O)OC1=CC=CC=C1,2.5,26.3,146.0,0.0,0.0,2.0,3.0,12.0,0.0,0.0,135.9,3.0
